Instance : usa13509.tsp
opt distance : 19982859
trial : 10
generation : 100
population : 200
children : 100
trial...1
gene	min	max	ave
32	2.04063e+07	2.04683e+07	2.04467e+07
33	2.03956e+07	2.04517e+07	2.0428e+07
34	2.0385e+07	2.04323e+07	2.04101e+07
35	2.03687e+07	2.0417e+07	2.03919e+07
36	2.03523e+07	2.0397e+07	2.03751e+07
37	2.03331e+07	2.03753e+07	2.03587e+07
38	2.03206e+07	2.03604e+07	2.03435e+07
39	2.03099e+07	2.03463e+07	2.03282e+07
40	2.02942e+07	2.03325e+07	2.03138e+07
41	2.0271e+07	2.03166e+07	2.02996e+07
42	2.02614e+07	2.0306e+07	2.02856e+07
43	2.02554e+07	2.02937e+07	2.02719e+07
44	2.02383e+07	2.02721e+07	2.02593e+07
45	2.02275e+07	2.02599e+07	2.0247e+07
46	2.02168e+07	2.02482e+07	2.02356e+07
47	2.02067e+07	2.02381e+07	2.02245e+07
48	2.01991e+07	2.02285e+07	2.02143e+07
49	2.01909e+07	2.02156e+07	2.02043e+07
50	2.018e+07	2.02084e+07	2.01947e+07
51	2.01743e+07	2.01962e+07	2.01857e+07
52	2.01595e+07	2.0187e+07	2.01768e+07
53	2.01559e+07	2.01809e+07	2.01681e+07
54	2.01458e+07	2.01692e+07	2.01601e+07
55	2.01411e+07	2.01602e+07	2.01522e+07
56	2.01335e+07	2.01534e+07	2.01446e+07
57	2.01266e+07	2.01466e+07	2.01371e+07
58	2.01174e+07	2.01386e+07	2.01298e+07
59	2.01077e+07	2.01342e+07	2.01233e+07
60	2.01026e+07	2.01267e+07	2.01168e+07
61	2.00991e+07	2.01184e+07	2.01104e+07
62	2.00911e+07	2.01136e+07	2.01042e+07
63	2.00893e+07	2.01068e+07	2.00982e+07
64	2.0084e+07	2.00994e+07	2.00926e+07
65	2.00799e+07	2.00955e+07	2.00877e+07
66	2.00747e+07	2.00885e+07	2.00827e+07
67	2.00717e+07	2.00841e+07	2.00781e+07
68	2.00659e+07	2.00798e+07	2.00735e+07
69	2.00609e+07	2.0075e+07	2.00692e+07
70	2.00588e+07	2.00711e+07	2.0065e+07
71	2.00562e+07	2.00658e+07	2.00611e+07
72	2.00526e+07	2.00617e+07	2.00574e+07
73	2.00478e+07	2.00587e+07	2.00541e+07
74	2.00446e+07	2.00554e+07	2.00509e+07
75	2.00416e+07	2.00512e+07	2.00479e+07
76	2.00404e+07	2.00486e+07	2.00451e+07
77	2.00381e+07	2.00453e+07	2.00424e+07
78	2.00349e+07	2.00432e+07	2.00399e+07
79	2.00334e+07	2.004e+07	2.00375e+07
80	2.00326e+07	2.00382e+07	2.00355e+07
81	2.00311e+07	2.00361e+07	2.00336e+07
82	2.00301e+07	2.00341e+07	2.00319e+07
83	2.00283e+07	2.00323e+07	2.00304e+07
84	2.00272e+07	2.00306e+07	2.00289e+07
85	2.0026e+07	2.00295e+07	2.00275e+07
86	2.00244e+07	2.00278e+07	2.00262e+07
87	2.00232e+07	2.00265e+07	2.0025e+07
88	2.00224e+07	2.00254e+07	2.00239e+07
89	2.00216e+07	2.00242e+07	2.00229e+07
90	2.00208e+07	2.00231e+07	2.0022e+07
91	2.002e+07	2.00223e+07	2.00211e+07
92	2.00193e+07	2.00214e+07	2.00203e+07
93	2.00185e+07	2.00205e+07	2.00195e+07
94	2.00179e+07	2.002e+07	2.00189e+07
95	2.0017e+07	2.0019e+07	2.00182e+07
96	2.00168e+07	2.00183e+07	2.00176e+07
97	2.00164e+07	2.0018e+07	2.0017e+07
98	2.0016e+07	2.00171e+07	2.00166e+07
99	2.00156e+07	2.00166e+07	2.00162e+07
100	2.00153e+07	2.00162e+07	2.00158e+07
trial...7
gene	min	max	ave
1	2.17925e+07	2.22337e+07	2.19784e+07
2	2.16829e+07	2.19584e+07	2.18106e+07
3	2.15904e+07	2.17996e+07	2.16851e+07
4	2.14795e+07	2.16629e+07	2.15773e+07
5	2.13895e+07	2.15559e+07	2.1486e+07
6	2.13075e+07	2.14671e+07	2.14045e+07
7	2.12701e+07	2.13961e+07	2.13313e+07
8	2.12075e+07	2.1323e+07	2.12607e+07
9	2.1138e+07	2.12632e+07	2.11983e+07
10	2.1082e+07	2.119e+07	2.11416e+07
11	2.10398e+07	2.11312e+07	2.1088e+07
12	2.09822e+07	2.1086e+07	2.1039e+07
13	2.09348e+07	2.10358e+07	2.0993e+07
14	2.09015e+07	2.09945e+07	2.09494e+07
15	2.08409e+07	2.09527e+07	2.09067e+07
16	2.08116e+07	2.09079e+07	2.08665e+07
17	2.07794e+07	2.08655e+07	2.0829e+07
18	2.07526e+07	2.08321e+07	2.0794e+07
19	2.07238e+07	2.07953e+07	2.07601e+07
20	2.06751e+07	2.07569e+07	2.07286e+07
21	2.06683e+07	2.07297e+07	2.06983e+07
22	2.06295e+07	2.07002e+07	2.06688e+07
23	2.06019e+07	2.06743e+07	2.06422e+07
24	2.05748e+07	2.06433e+07	2.06166e+07
25	2.05515e+07	2.06225e+07	2.05912e+07
26	2.05335e+07	2.06021e+07	2.05679e+07
27	2.05077e+07	2.05819e+07	2.05452e+07
28	2.04752e+07	2.05499e+07	2.05233e+07
29	2.04691e+07	2.05231e+07	2.05027e+07
30	2.04481e+07	2.05006e+07	2.04827e+07
31	2.0437e+07	2.04868e+07	2.04634e+07
32	2.04123e+07	2.04737e+07	2.04435e+07
33	2.03923e+07	2.04476e+07	2.04244e+07
34	2.03781e+07	2.04262e+07	2.04067e+07
35	2.03598e+07	2.04123e+07	2.03899e+07
36	2.03467e+07	2.03957e+07	2.03737e+07
37	2.03375e+07	2.03777e+07	2.03574e+07
38	2.03189e+07	2.03635e+07	2.03415e+07
39	2.03118e+07	2.03436e+07	2.03268e+07
40	2.02924e+07	2.03279e+07	2.03125e+07
41	2.02828e+07	2.03162e+07	2.02986e+07
42	2.0266e+07	2.0301e+07	2.02848e+07
43	2.025e+07	2.02843e+07	2.02718e+07
44	2.02397e+07	2.02754e+07	2.02598e+07
45	2.02339e+07	2.02616e+07	2.02482e+07
46	2.0221e+07	2.02517e+07	2.0237e+07
47	2.02091e+07	2.02408e+07	2.02265e+07
48	2.02029e+07	2.02273e+07	2.02165e+07
49	2.01918e+07	2.0219e+07	2.02066e+07
50	2.01852e+07	2.02106e+07	2.01969e+07
51	2.01742e+07	2.02008e+07	2.01876e+07
52	2.01624e+07	2.01929e+07	2.0179e+07
53	2.0158e+07	2.01805e+07	2.01704e+07
54	2.01469e+07	2.01743e+07	2.01621e+07
55	2.01419e+07	2.01653e+07	2.01545e+07
56	2.01337e+07	2.01577e+07	2.01471e+07
57	2.013e+07	2.01514e+07	2.01396e+07
58	2.0123e+07	2.01413e+07	2.01331e+07
59	2.01181e+07	2.01349e+07	2.01272e+07
60	2.01112e+07	2.01302e+07	2.0121e+07
61	2.01072e+07	2.0125e+07	2.01153e+07
62	2.0102e+07	2.01172e+07	2.01099e+07
63	2.00964e+07	2.01119e+07	2.01047e+07
64	2.00928e+07	2.01081e+07	2.00995e+07
65	2.00861e+07	2.01013e+07	2.00946e+07
66	2.0082e+07	2.00961e+07	2.00898e+07
67	2.0078e+07	2.00917e+07	2.00853e+07
68	2.00755e+07	2.00865e+07	2.00812e+07
69	2.00705e+07	2.00837e+07	2.00773e+07
70	2.00683e+07	2.00787e+07	2.00735e+07
71	2.00625e+07	2.00743e+07	2.007e+07
72	2.00607e+07	2.00707e+07	2.00666e+07
73	2.0058e+07	2.00677e+07	2.00636e+07
74	2.00556e+07	2.0064e+07	2.00605e+07
75	2.00526e+07	2.00607e+07	2.00576e+07
76	2.00516e+07	2.00585e+07	2.00549e+07
77	2.00477e+07	2.00558e+07	2.00522e+07
78	2.00444e+07	2.00532e+07	2.00497e+07
79	2.00432e+07	2.005e+07	2.00473e+07
80	2.00415e+07	2.00479e+07	2.00451e+07
81	2.00391e+07	2.00463e+07	2.00429e+07
82	2.00381e+07	2.00436e+07	2.00408e+07
83	2.00368e+07	2.00426e+07	2.0039e+07
84	2.00352e+07	2.00397e+07	2.00372e+07
85	2.00337e+07	2.00388e+07	2.00357e+07
86	2.00322e+07	2.00357e+07	2.00341e+07
87	2.00311e+07	2.00348e+07	2.00328e+07
88	2.00301e+07	2.00331e+07	2.00315e+07
89	2.00289e+07	2.0032e+07	2.00304e+07
90	2.00279e+07	2.00304e+07	2.00293e+07
91	2.00272e+07	2.00294e+07	2.00283e+07
92	2.00264e+07	2.00287e+07	2.00275e+07
93	2.00256e+07	2.00278e+07	2.00267e+07
94	2.00248e+07	2.00269e+07	2.00259e+07
95	2.00241e+07	2.00262e+07	2.00253e+07
96	2.00239e+07	2.00255e+07	2.00247e+07
97	2.00232e+07	2.00249e+07	2.00241e+07
98	2.00226e+07	2.00242e+07	2.00235e+07
99	2.00223e+07	2.00238e+07	2.00231e+07
100	2.00221e+07	2.00231e+07	2.00226e+07
trial...8
gene	min	max	ave
1	2.17829e+07	2.22503e+07	2.19907e+07
2	2.16725e+07	2.20071e+07	2.18207e+07
3	2.15669e+07	2.18143e+07	2.16879e+07
4	2.14726e+07	2.16747e+07	2.15807e+07
5	2.14105e+07	2.15619e+07	2.14888e+07
6	2.13177e+07	2.14675e+07	2.14056e+07
7	2.12257e+07	2.13905e+07	2.13303e+07
8	2.11885e+07	2.13331e+07	2.12598e+07
9	2.11308e+07	2.12593e+07	2.11977e+07
10	2.10831e+07	2.11918e+07	2.11397e+07
11	2.10235e+07	2.11401e+07	2.1086e+07
12	2.09806e+07	2.10902e+07	2.10372e+07
13	2.09284e+07	2.10359e+07	2.09916e+07
14	2.08858e+07	2.09885e+07	2.0948e+07
15	2.08568e+07	2.09496e+07	2.09091e+07
16	2.08334e+07	2.09045e+07	2.0872e+07
17	2.07983e+07	2.08675e+07	2.08357e+07
18	2.07626e+07	2.08356e+07	2.08006e+07
19	2.07309e+07	2.08172e+07	2.07678e+07
20	2.06999e+07	2.07698e+07	2.07359e+07
21	2.06618e+07	2.07399e+07	2.07044e+07
22	2.06386e+07	2.07038e+07	2.06754e+07
23	2.06044e+07	2.06811e+07	2.06469e+07
24	2.05854e+07	2.06586e+07	2.06188e+07
25	2.05579e+07	2.06209e+07	2.05922e+07
26	2.05454e+07	2.06022e+07	2.05679e+07
27	2.05155e+07	2.05758e+07	2.05442e+07
28	2.04879e+07	2.0554e+07	2.05212e+07
29	2.04726e+07	2.0524e+07	2.04988e+07
30	2.04392e+07	2.04981e+07	2.04779e+07
31	2.04268e+07	2.04806e+07	2.04567e+07
32	2.03996e+07	2.04586e+07	2.0436e+07
33	2.03865e+07	2.04415e+07	2.0416e+07
34	2.0372e+07	2.04258e+07	2.03976e+07
35	2.03535e+07	2.04007e+07	2.03788e+07
36	2.03363e+07	2.03805e+07	2.03615e+07
37	2.03254e+07	2.03632e+07	2.03446e+07
38	2.03072e+07	2.03527e+07	2.03287e+07
39	2.02922e+07	2.03366e+07	2.03136e+07
40	2.02766e+07	2.03168e+07	2.02991e+07
41	2.02706e+07	2.03017e+07	2.02861e+07
42	2.02543e+07	2.02923e+07	2.02733e+07
43	2.02432e+07	2.02775e+07	2.0261e+07
44	2.02312e+07	2.02659e+07	2.02488e+07
45	2.02206e+07	2.02503e+07	2.02366e+07
46	2.02126e+07	2.02414e+07	2.0226e+07
47	2.02013e+07	2.02312e+07	2.02154e+07
48	2.01887e+07	2.02174e+07	2.02054e+07
49	2.01815e+07	2.02063e+07	2.01958e+07
50	2.01753e+07	2.02006e+07	2.01869e+07
51	2.01646e+07	2.01911e+07	2.01776e+07
52	2.01577e+07	2.01794e+07	2.01692e+07
53	2.0148e+07	2.01728e+07	2.01614e+07
54	2.01427e+07	2.01672e+07	2.01543e+07
55	2.01365e+07	2.01553e+07	2.0147e+07
56	2.01267e+07	2.01483e+07	2.01402e+07
57	2.01237e+07	2.01431e+07	2.01335e+07
58	2.01195e+07	2.01346e+07	2.01269e+07
59	2.01113e+07	2.01283e+07	2.01208e+07
60	2.01069e+07	2.01218e+07	2.01146e+07
61	2.00978e+07	2.01173e+07	2.01091e+07
62	2.00944e+07	2.01112e+07	2.01036e+07
63	2.00895e+07	2.01068e+07	2.00984e+07
64	2.0086e+07	2.00999e+07	2.00933e+07
65	2.00822e+07	2.00954e+07	2.00882e+07
66	2.00783e+07	2.00886e+07	2.00838e+07
67	2.00722e+07	2.00852e+07	2.00795e+07
68	2.00686e+07	2.00802e+07	2.00754e+07
69	2.00657e+07	2.00769e+07	2.00717e+07
70	2.00634e+07	2.00727e+07	2.00681e+07
71	2.00603e+07	2.00692e+07	2.00646e+07
72	2.00552e+07	2.0065e+07	2.00613e+07
73	2.00535e+07	2.00628e+07	2.00581e+07
74	2.00513e+07	2.00594e+07	2.00552e+07
75	2.00479e+07	2.00566e+07	2.00524e+07
76	2.00449e+07	2.00533e+07	2.00497e+07
77	2.00433e+07	2.00505e+07	2.00471e+07
78	2.00415e+07	2.00482e+07	2.00447e+07
79	2.00395e+07	2.00457e+07	2.00425e+07
80	2.00382e+07	2.00432e+07	2.00404e+07
81	2.0036e+07	2.00414e+07	2.00384e+07
82	2.00338e+07	2.00392e+07	2.00365e+07
83	2.00325e+07	2.00375e+07	2.00347e+07
84	2.00299e+07	2.00355e+07	2.0033e+07
85	2.00287e+07	2.00342e+07	2.00314e+07
86	2.00271e+07	2.00317e+07	2.00297e+07
87	2.0025e+07	2.003e+07	2.00281e+07
88	2.00238e+07	2.00285e+07	2.00266e+07
89	2.00231e+07	2.00272e+07	2.00252e+07
90	2.00218e+07	2.00262e+07	2.00238e+07
91	2.0021e+07	2.00241e+07	2.00226e+07
92	2.00197e+07	2.00226e+07	2.00215e+07
93	2.00191e+07	2.00216e+07	2.00204e+07
94	2.00184e+07	2.00205e+07	2.00195e+07
95	2.00179e+07	2.00196e+07	2.00187e+07
96	2.00172e+07	2.00186e+07	2.0018e+07
97	2.00167e+07	2.0018e+07	2.00174e+07
98	2.00163e+07	2.00173e+07	2.00168e+07
99	2.00157e+07	2.0017e+07	2.00163e+07
100	2.00155e+07	2.00164e+07	2.00159e+07
trial...9
gene	min	max	ave
1	2.17882e+07	2.23044e+07	2.19821e+07
2	2.16748e+07	2.20042e+07	2.18168e+07
3	2.15755e+07	2.18363e+07	2.16865e+07
4	2.14984e+07	2.16696e+07	2.15793e+07
5	2.13965e+07	2.15641e+07	2.14888e+07
6	2.13378e+07	2.14682e+07	2.14068e+07
7	2.12692e+07	2.13937e+07	2.13331e+07
8	2.121e+07	2.13303e+07	2.12677e+07
9	2.11541e+07	2.12518e+07	2.12053e+07
10	2.10827e+07	2.11935e+07	2.1147e+07
11	2.105e+07	2.11393e+07	2.10918e+07
12	2.09819e+07	2.10898e+07	2.10419e+07
13	2.09172e+07	2.10353e+07	2.09974e+07
14	2.08991e+07	2.10043e+07	2.09546e+07
15	2.0854e+07	2.09525e+07	2.09129e+07
16	2.08204e+07	2.09089e+07	2.08726e+07
17	2.07879e+07	2.08769e+07	2.08364e+07
18	2.07609e+07	2.08377e+07	2.08021e+07
19	2.07145e+07	2.08012e+07	2.07701e+07
20	2.07017e+07	2.07723e+07	2.07397e+07
21	2.0671e+07	2.07398e+07	2.07089e+07
22	2.06442e+07	2.07099e+07	2.0681e+07
23	2.06129e+07	2.06878e+07	2.06537e+07
24	2.05874e+07	2.06516e+07	2.06272e+07
25	2.05643e+07	2.06334e+07	2.06018e+07
26	2.05408e+07	2.06062e+07	2.05755e+07
27	2.0531e+07	2.05851e+07	2.05519e+07
28	2.05018e+07	2.05513e+07	2.05295e+07
29	2.04725e+07	2.05383e+07	2.05078e+07
30	2.04595e+07	2.05137e+07	2.04869e+07
31	2.04357e+07	2.04945e+07	2.04682e+07
32	2.04175e+07	2.04699e+07	2.04488e+07
33	2.04003e+07	2.04515e+07	2.043e+07
34	2.03904e+07	2.04328e+07	2.04112e+07
35	2.03702e+07	2.04175e+07	2.03932e+07
36	2.03421e+07	2.03965e+07	2.03758e+07
37	2.03332e+07	2.03814e+07	2.03586e+07
38	2.0321e+07	2.03643e+07	2.03424e+07
39	2.03016e+07	2.03436e+07	2.03268e+07
40	2.02873e+07	2.03329e+07	2.03118e+07
41	2.02736e+07	2.0313e+07	2.02967e+07
42	2.0265e+07	2.03028e+07	2.02825e+07
43	2.02548e+07	2.02887e+07	2.02693e+07
44	2.02414e+07	2.02737e+07	2.02562e+07
45	2.02255e+07	2.02589e+07	2.02442e+07
46	2.02187e+07	2.02467e+07	2.02326e+07
47	2.0203e+07	2.02352e+07	2.02217e+07
48	2.01964e+07	2.02255e+07	2.02111e+07
49	2.01896e+07	2.02142e+07	2.02006e+07
50	2.01804e+07	2.02032e+07	2.0191e+07
51	2.01682e+07	2.0194e+07	2.01818e+07
52	2.01569e+07	2.01848e+07	2.01732e+07
53	2.01498e+07	2.01751e+07	2.01647e+07
54	2.01447e+07	2.01657e+07	2.01559e+07
55	2.01371e+07	2.01573e+07	2.01481e+07
56	2.01323e+07	2.0149e+07	2.01413e+07
57	2.01245e+07	2.01429e+07	2.01342e+07
58	2.01186e+07	2.01339e+07	2.01277e+07
59	2.0113e+07	2.01285e+07	2.01215e+07
60	2.01062e+07	2.01229e+07	2.01156e+07
61	2.01005e+07	2.01171e+07	2.011e+07
62	2.00931e+07	2.01119e+07	2.01049e+07
63	2.00901e+07	2.01079e+07	2.00998e+07
64	2.00873e+07	2.01019e+07	2.00947e+07
65	2.00818e+07	2.00965e+07	2.00897e+07
66	2.00779e+07	2.00931e+07	2.0085e+07
67	2.00743e+07	2.00875e+07	2.00807e+07
68	2.00702e+07	2.00821e+07	2.00766e+07
69	2.00659e+07	2.00772e+07	2.00727e+07
70	2.00626e+07	2.00742e+07	2.00689e+07
71	2.00583e+07	2.00697e+07	2.0065e+07
72	2.00551e+07	2.0067e+07	2.00614e+07
73	2.00524e+07	2.00622e+07	2.0058e+07
74	2.00494e+07	2.00599e+07	2.00547e+07
75	2.00474e+07	2.00566e+07	2.00517e+07
76	2.00453e+07	2.0053e+07	2.00486e+07
77	2.00413e+07	2.00496e+07	2.00459e+07
78	2.00389e+07	2.00474e+07	2.00431e+07
79	2.00369e+07	2.00441e+07	2.00406e+07
80	2.00345e+07	2.00419e+07	2.00382e+07
81	2.00315e+07	2.00389e+07	2.00359e+07
82	2.00311e+07	2.0036e+07	2.00338e+07
83	2.00294e+07	2.0034e+07	2.00317e+07
84	2.00275e+07	2.00325e+07	2.00298e+07
85	2.0026e+07	2.00302e+07	2.00281e+07
86	2.00239e+07	2.00281e+07	2.00264e+07
87	2.0023e+07	2.00269e+07	2.0025e+07
88	2.00219e+07	2.00253e+07	2.00236e+07
89	2.00208e+07	2.00237e+07	2.00224e+07
90	2.00198e+07	2.00227e+07	2.00213e+07
91	2.00191e+07	2.00215e+07	2.00202e+07
92	2.00179e+07	2.00204e+07	2.00193e+07
93	2.00172e+07	2.00195e+07	2.00185e+07
94	2.00162e+07	2.00185e+07	2.00177e+07
95	2.00159e+07	2.00179e+07	2.0017e+07
96	2.00154e+07	2.00171e+07	2.00163e+07
97	2.00148e+07	2.00163e+07	2.00157e+07
98	2.00143e+07	2.00158e+07	2.00151e+07
99	2.0014e+07	2.00151e+07	2.00146e+07
100	2.00136e+07	2.00147e+07	2.00141e+07
trial...10
gene	min	max	ave
1	2.17471e+07	2.22027e+07	2.19772e+07
2	2.16658e+07	2.19949e+07	2.18104e+07
3	2.15854e+07	2.18313e+07	2.16819e+07
4	2.14649e+07	2.16533e+07	2.15786e+07
5	2.13829e+07	2.15665e+07	2.149e+07
6	2.13001e+07	2.14959e+07	2.14091e+07
7	2.1247e+07	2.14128e+07	2.13365e+07
8	2.12e+07	2.13251e+07	2.12705e+07
9	2.11495e+07	2.12653e+07	2.12085e+07
10	2.10895e+07	2.12053e+07	2.11504e+07
11	2.10412e+07	2.11487e+07	2.10971e+07
12	2.0993e+07	2.11067e+07	2.10488e+07
13	2.09566e+07	2.10411e+07	2.1002e+07
14	2.09064e+07	2.10039e+07	2.09586e+07
15	2.08714e+07	2.09613e+07	2.09168e+07
16	2.08417e+07	2.09159e+07	2.08779e+07
17	2.08009e+07	2.08813e+07	2.08413e+07
18	2.07672e+07	2.08398e+07	2.08057e+07
19	2.0733e+07	2.08147e+07	2.07727e+07
20	2.06978e+07	2.07766e+07	2.07416e+07
21	2.06728e+07	2.07417e+07	2.07121e+07
22	2.06507e+07	2.07139e+07	2.06837e+07
23	2.06188e+07	2.06885e+07	2.06557e+07
24	2.05918e+07	2.06546e+07	2.06289e+07
25	2.05623e+07	2.06326e+07	2.06032e+07
26	2.05478e+07	2.06156e+07	2.05789e+07
27	2.05203e+07	2.05851e+07	2.05554e+07
28	2.04976e+07	2.05645e+07	2.05331e+07
29	2.04703e+07	2.05419e+07	2.05109e+07
30	2.04523e+07	2.05161e+07	2.04898e+07
31	2.04325e+07	2.04912e+07	2.04687e+07
32	2.04203e+07	2.04713e+07	2.04488e+07
33	2.04049e+07	2.04551e+07	2.04309e+07
34	2.03814e+07	2.04395e+07	2.04127e+07
35	2.03668e+07	2.0417e+07	2.0395e+07
36	2.03478e+07	2.04007e+07	2.03783e+07
37	2.03412e+07	2.0381e+07	2.03625e+07
38	2.03231e+07	2.037e+07	2.03474e+07
39	2.03142e+07	2.03492e+07	2.03327e+07
40	2.02986e+07	2.03355e+07	2.03187e+07
41	2.02873e+07	2.03208e+07	2.03056e+07
42	2.02735e+07	2.03093e+07	2.02929e+07
43	2.0261e+07	2.02945e+07	2.02803e+07
44	2.0247e+07	2.02838e+07	2.0268e+07
45	2.02368e+07	2.02713e+07	2.02558e+07
46	2.02261e+07	2.02579e+07	2.02439e+07
47	2.02148e+07	2.02467e+07	2.02328e+07
48	2.02069e+07	2.02354e+07	2.02223e+07
49	2.01979e+07	2.02259e+07	2.02118e+07
50	2.01788e+07	2.02136e+07	2.02018e+07
51	2.01736e+07	2.02028e+07	2.01919e+07
52	2.01678e+07	2.01941e+07	2.01832e+07
53	2.01632e+07	2.01878e+07	2.01745e+07
54	2.01536e+07	2.01773e+07	2.0166e+07
55	2.01447e+07	2.0168e+07	2.01586e+07
56	2.01383e+07	2.0163e+07	2.01512e+07
57	2.0132e+07	2.0154e+07	2.01443e+07
58	2.01253e+07	2.01484e+07	2.01371e+07
59	2.0119e+07	2.01395e+07	2.01302e+07
60	2.01137e+07	2.0132e+07	2.01237e+07
61	2.01102e+07	2.01246e+07	2.01176e+07
62	2.00998e+07	2.01188e+07	2.01117e+07
63	2.00953e+07	2.01142e+07	2.01061e+07
64	2.0092e+07	2.0109e+07	2.01006e+07
65	2.00878e+07	2.0103e+07	2.00952e+07
66	2.0084e+07	2.00977e+07	2.00902e+07
67	2.00775e+07	2.00923e+07	2.00851e+07
68	2.00736e+07	2.00864e+07	2.00806e+07
69	2.0071e+07	2.00833e+07	2.0076e+07
70	2.00658e+07	2.00767e+07	2.0072e+07
71	2.00608e+07	2.00728e+07	2.00681e+07
72	2.00594e+07	2.0069e+07	2.00644e+07
73	2.00563e+07	2.00658e+07	2.00611e+07
74	2.00526e+07	2.00622e+07	2.0058e+07
75	2.00505e+07	2.0059e+07	2.0055e+07
76	2.00487e+07	2.00562e+07	2.00522e+07
77	2.00463e+07	2.00541e+07	2.00497e+07
78	2.00442e+07	2.00507e+07	2.00473e+07
79	2.00426e+07	2.00484e+07	2.00452e+07
80	2.00396e+07	2.00456e+07	2.00432e+07
81	2.00382e+07	2.0044e+07	2.00412e+07
82	2.00359e+07	2.00422e+07	2.00396e+07
83	2.00351e+07	2.00398e+07	2.00379e+07
84	2.00343e+07	2.00383e+07	2.00363e+07
85	2.00329e+07	2.00367e+07	2.00348e+07
86	2.00307e+07	2.00353e+07	2.00334e+07
87	2.00299e+07	2.00338e+07	2.00322e+07
88	2.00294e+07	2.00328e+07	2.00309e+07
89	2.00283e+07	2.00314e+07	2.00298e+07
90	2.00273e+07	2.003e+07	2.00287e+07
91	2.00258e+07	2.00289e+07	2.00278e+07
92	2.00256e+07	2.0028e+07	2.00269e+07
93	2.00248e+07	2.00277e+07	2.0026e+07
94	2.00242e+07	2.00265e+07	2.00252e+07
95	2.00235e+07	2.00254e+07	2.00245e+07
96	2.0023e+07	2.00247e+07	2.00239e+07
97	2.00227e+07	2.0024e+07	2.00233e+07
98	2.00223e+07	2.00237e+07	2.00229e+07
99	2.00218e+07	2.00229e+07	2.00224e+07
100	2.00215e+07	2.00224e+07	2.00221e+07
opt count : 0
opt average : 0
convergence generation : 0
